[True, False, True]
Run timestamp: 05092023_121353_7.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'nanostring_cosmx_human_nsclc', '--reference_batches', 'batch1', 'batch2', 'batch3', 'batch5', 'batch6', 'batch7', 'batch8', '--n_neighbors', '4', '--no-filter_genes', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--species', 'human', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--cat_covariates_keys', 'batch', 'fov', 'patient', '--cat_covariates_no_edges', 'True', 'False', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--model_label', 'reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '100', '--active_gp_thresh_ratio', '0.03', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'gene_expr_decoder', '--cat_covariates_embeds_nums', '3', '30', '5', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000.', '--lambda_gene_expr_recon', '3000.', '--lambda_cat_covariates_contrastive', '500000.0', '--contrastive_logits_pos_ratio', '0.0078125', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0.0', '--lambda_l1_addon', '1000.', '--edge_batch_size', '512', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_7']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 2264.
Number of gene programs after filtering and combining: 1691.

Processing batch batch1...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch2...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch3...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch5...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch6...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch7...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch8...
Loading data...
Computing spatial neighborhood graph...

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.03
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['gene_expr_decoder']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ENCODER -> n_input: 960, n_cat_covariates_embed_input: 0, n_hidden: 960, n_latent: 1494, n_addon_latent: 100, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 1494, n_addon_gp_input: 100, n_cat_covariates_embed_input: 38, n_output: 960
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 1494, n_addon_gp_input: 100, n_cat_covariates_embed_input: 38, n_output: 960

--- INITIALIZING TRAINER ---
Number of training nodes: 556628
Number of validation nodes: 61848
Number of training edges: 1316511
Number of validation edges: 146278
Edge batch size: 512
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.9033; val_auprc_score: 0.9804; val_best_acc_score: 0.9197; val_best_f1_score: 0.9550; train_kl_reg_loss: 14865.8559; train_edge_recon_loss: 719485.1057; train_cat_covariates_contrastive_loss: 477427.2875; train_gene_expr_recon_loss: 2588699.5988; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 58397.5944; train_global_loss: 3858875.4470; train_optim_loss: 3858875.4470; val_kl_reg_loss: 16550.4494; val_edge_recon_loss: 721616.8007; val_cat_covariates_contrastive_loss: 475986.0564; val_gene_expr_recon_loss: 2238337.8068; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 14528.2266; val_global_loss: 3467019.3689; val_optim_loss: 3467019.3689
Epoch 23/400 |█-------------------| 5.8% val_auroc_score: 0.9370; val_auprc_score: 0.9865; val_best_acc_score: 0.9373; val_best_f1_score: 0.9644; train_kl_reg_loss: 27472.2250; train_edge_recon_loss: 687692.2616; train_cat_covariates_contrastive_loss: 479157.9770; train_gene_expr_recon_loss: 1776829.0213; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 8172.7701; train_global_loss: 2979324.2510; train_optim_loss: 2979324.2510; val_kl_reg_loss: 27673.7861; val_edge_recon_loss: 714212.7426; val_cat_covariates_contrastive_loss: 478543.9568; val_gene_expr_recon_loss: 1784208.7382; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 8145.3638; val_global_loss: 3012784.4790; val_optim_loss: 3012784.4790
Epoch 24/400 |█-------------------| 6.0% val_auroc_score: 0.9389; val_auprc_score: 0.9871; val_best_acc_score: 0.9368; val_best_f1_score: 0.9643; train_kl_reg_loss: 27241.1546; train_edge_recon_loss: 688745.8882; train_cat_covariates_contrastive_loss: 479065.9217; train_gene_expr_recon_loss: 1774656.4444; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 8212.4272; train_global_loss: 2977921.8385; train_optim_loss: 2977921.8385; val_kl_reg_loss: 26738.8637; val_edge_recon_loss: 713887.0461; val_cat_covariates_contrastive_loss: 480051.2393; val_gene_expr_recon_loss: 1782080.8016; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 8245.5518; val_global_loss: 3011003.4519; val_optim_loss: 3011003.4519
Epoch 25/400 |█-------------------| 6.2% val_auroc_score: 0.9387; val_auprc_score: 0.9869; val_best_acc_score: 0.9375; val_best_f1_score: 0.9647; train_kl_reg_loss: 27007.1748; train_edge_recon_loss: 688571.1657; train_cat_covariates_contrastive_loss: 478937.3114; train_gene_expr_recon_loss: 1773042.7909; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 8237.2524; train_global_loss: 2975795.6956; train_optim_loss: 2975795.6956; val_kl_reg_loss: 26890.5254; val_edge_recon_loss: 708471.9468; val_cat_covariates_contrastive_loss: 478909.4161; val_gene_expr_recon_loss: 1779174.2491; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 8217.2461; val_global_loss: 3001663.3811; val_optim_loss: 3001663.3811
Epoch 26/400 |█-------------------| 6.5% val_auroc_score: 0.9279; val_auprc_score: 0.9849; val_best_acc_score: 0.9313; val_best_f1_score: 0.9614; train_kl_reg_loss: 24978.1954; train_edge_recon_loss: 690295.1407; train_cat_covariates_contrastive_loss: 479271.3658; train_gene_expr_recon_loss: 1654814.1436; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6841.7196; train_global_loss: 2856200.5649; train_optim_loss: 2856200.5649; val_kl_reg_loss: 19225.0697; val_edge_recon_loss: 714717.7323; val_cat_covariates_contrastive_loss: 478747.9606; val_gene_expr_recon_loss: 1652100.9449; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6375.4272; val_global_loss: 2871167.2019; val_optim_loss: 2871167.2019
Epoch 27/400 |█-------------------| 6.8% val_auroc_score: 0.9302; val_auprc_score: 0.9854; val_best_acc_score: 0.9326; val_best_f1_score: 0.9621; train_kl_reg_loss: 23749.4805; train_edge_recon_loss: 690444.3278; train_cat_covariates_contrastive_loss: 478509.4507; train_gene_expr_recon_loss: 1641900.2048; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6299.0272; train_global_loss: 2840902.4913; train_optim_loss: 2840902.4913; val_kl_reg_loss: 20213.4927; val_edge_recon_loss: 708081.2473; val_cat_covariates_contrastive_loss: 478076.2253; val_gene_expr_recon_loss: 1641848.5022; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6288.3828; val_global_loss: 2854507.9694; val_optim_loss: 2854507.9694
Epoch 28/400 |█-------------------| 7.0% val_auroc_score: 0.9300; val_auprc_score: 0.9853; val_best_acc_score: 0.9324; val_best_f1_score: 0.9618; train_kl_reg_loss: 22810.3430; train_edge_recon_loss: 687601.4669; train_cat_covariates_contrastive_loss: 478006.3080; train_gene_expr_recon_loss: 1632808.9630; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6275.1893; train_global_loss: 2827502.2740; train_optim_loss: 2827502.2740; val_kl_reg_loss: 20369.3762; val_edge_recon_loss: 709907.7006; val_cat_covariates_contrastive_loss: 477902.5343; val_gene_expr_recon_loss: 1634608.4760; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6229.3540; val_global_loss: 2849017.3348; val_optim_loss: 2849017.3348
Epoch 29/400 |█-------------------| 7.2% val_auroc_score: 0.9310; val_auprc_score: 0.9857; val_best_acc_score: 0.9331; val_best_f1_score: 0.9623; train_kl_reg_loss: 22268.5479; train_edge_recon_loss: 689561.2016; train_cat_covariates_contrastive_loss: 477970.6498; train_gene_expr_recon_loss: 1617319.0320; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6269.2632; train_global_loss: 2813388.6987; train_optim_loss: 2813388.6987; val_kl_reg_loss: 20240.1972; val_edge_recon_loss: 702775.2006; val_cat_covariates_contrastive_loss: 477752.3133; val_gene_expr_recon_loss: 1615075.6359; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6200.8896; val_global_loss: 2822044.3435; val_optim_loss: 2822044.3435
Epoch 30/400 |█-------------------| 7.5% val_auroc_score: 0.9288; val_auprc_score: 0.9848; val_best_acc_score: 0.9319; val_best_f1_score: 0.9615; train_kl_reg_loss: 22073.7328; train_edge_recon_loss: 690175.8285; train_cat_covariates_contrastive_loss: 478014.8952; train_gene_expr_recon_loss: 1606231.0922; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6216.7591; train_global_loss: 2802712.3073; train_optim_loss: 2802712.3073; val_kl_reg_loss: 20285.2460; val_edge_recon_loss: 715009.7214; val_cat_covariates_contrastive_loss: 477567.1595; val_gene_expr_recon_loss: 1610952.6088; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6219.9038; val_global_loss: 2830034.7386; val_optim_loss: 2830034.7386
Epoch 31/400 |█-------------------| 7.8% val_auroc_score: 0.9305; val_auprc_score: 0.9853; val_best_acc_score: 0.9327; val_best_f1_score: 0.9620; train_kl_reg_loss: 21598.3194; train_edge_recon_loss: 684802.5478; train_cat_covariates_contrastive_loss: 477822.8451; train_gene_expr_recon_loss: 1600443.7958; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6217.2556; train_global_loss: 2790884.7649; train_optim_loss: 2790884.7649; val_kl_reg_loss: 20465.8277; val_edge_recon_loss: 712199.4388; val_cat_covariates_contrastive_loss: 477299.3290; val_gene_expr_recon_loss: 1603433.7360; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6204.5298; val_global_loss: 2819602.8287; val_optim_loss: 2819602.8287
Epoch 32/400 |█-------------------| 8.0% val_auroc_score: 0.9332; val_auprc_score: 0.9862; val_best_acc_score: 0.9336; val_best_f1_score: 0.9625; train_kl_reg_loss: 21310.2998; train_edge_recon_loss: 687625.2938; train_cat_covariates_contrastive_loss: 477688.8175; train_gene_expr_recon_loss: 1594114.8606; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6229.4720; train_global_loss: 2786968.7450; train_optim_loss: 2786968.7450; val_kl_reg_loss: 20145.4069; val_edge_recon_loss: 704437.9792; val_cat_covariates_contrastive_loss: 477766.1394; val_gene_expr_recon_loss: 1598280.4196; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6254.7891; val_global_loss: 2806884.6949; val_optim_loss: 2806884.6949
Epoch 33/400 |█-------------------| 8.2% val_auroc_score: 0.9318; val_auprc_score: 0.9855; val_best_acc_score: 0.9343; val_best_f1_score: 0.9629; train_kl_reg_loss: 21103.7785; train_edge_recon_loss: 687742.8923; train_cat_covariates_contrastive_loss: 477613.7311; train_gene_expr_recon_loss: 1591492.8788; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6239.3801; train_global_loss: 2784192.6596; train_optim_loss: 2784192.6596; val_kl_reg_loss: 20526.9952; val_edge_recon_loss: 711227.0527; val_cat_covariates_contrastive_loss: 477412.6596; val_gene_expr_recon_loss: 1595570.6766; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6183.3789; val_global_loss: 2810920.8855; val_optim_loss: 2810920.8855
Epoch 34/400 |█-------------------| 8.5% val_auroc_score: 0.9313; val_auprc_score: 0.9852; val_best_acc_score: 0.9335; val_best_f1_score: 0.9624; train_kl_reg_loss: 21010.3343; train_edge_recon_loss: 688447.4234; train_cat_covariates_contrastive_loss: 477573.2406; train_gene_expr_recon_loss: 1588706.8715; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6236.8547; train_global_loss: 2781974.7275; train_optim_loss: 2781974.7275; val_kl_reg_loss: 20312.3621; val_edge_recon_loss: 715384.6403; val_cat_covariates_contrastive_loss: 477692.7644; val_gene_expr_recon_loss: 1596221.7758; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6243.9521; val_global_loss: 2815855.5437; val_optim_loss: 2815855.5437
Epoch 35/400 |█-------------------| 8.8% val_auroc_score: 0.9337; val_auprc_score: 0.9861; val_best_acc_score: 0.9343; val_best_f1_score: 0.9629; train_kl_reg_loss: 20847.7803; train_edge_recon_loss: 684452.2418; train_cat_covariates_contrastive_loss: 477540.7236; train_gene_expr_recon_loss: 1586920.4464; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6246.1296; train_global_loss: 2776007.3194; train_optim_loss: 2776007.3194; val_kl_reg_loss: 20202.2256; val_edge_recon_loss: 709803.8134; val_cat_covariates_contrastive_loss: 477527.3483; val_gene_expr_recon_loss: 1592595.3711; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6226.7676; val_global_loss: 2806355.5052; val_optim_loss: 2806355.5052
Epoch 36/400 |█-------------------| 9.0% val_auroc_score: 0.9322; val_auprc_score: 0.9855; val_best_acc_score: 0.9341; val_best_f1_score: 0.9629; train_kl_reg_loss: 20866.0618; train_edge_recon_loss: 686314.5032; train_cat_covariates_contrastive_loss: 477432.8676; train_gene_expr_recon_loss: 1585326.8812; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6240.7153; train_global_loss: 2776181.0253; train_optim_loss: 2776181.0253; val_kl_reg_loss: 20501.9873; val_edge_recon_loss: 712063.5752; val_cat_covariates_contrastive_loss: 477804.1412; val_gene_expr_recon_loss: 1591621.6045; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6245.8579; val_global_loss: 2808237.0621; val_optim_loss: 2808237.0621
Epoch 37/400 |█-------------------| 9.2% val_auroc_score: 0.9333; val_auprc_score: 0.9857; val_best_acc_score: 0.9344; val_best_f1_score: 0.9629; train_kl_reg_loss: 20841.1175; train_edge_recon_loss: 687471.4346; train_cat_covariates_contrastive_loss: 477415.1445; train_gene_expr_recon_loss: 1583784.2097; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6259.7961; train_global_loss: 2775771.7010; train_optim_loss: 2775771.7010; val_kl_reg_loss: 20417.2583; val_edge_recon_loss: 710989.6826; val_cat_covariates_contrastive_loss: 477120.7500; val_gene_expr_recon_loss: 1589609.9996; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6270.5977; val_global_loss: 2804408.1906; val_optim_loss: 2804408.1906
Epoch 38/400 |█-------------------| 9.5% val_auroc_score: 0.9327; val_auprc_score: 0.9859; val_best_acc_score: 0.9350; val_best_f1_score: 0.9633; train_kl_reg_loss: 20724.6004; train_edge_recon_loss: 688501.4300; train_cat_covariates_contrastive_loss: 477391.4174; train_gene_expr_recon_loss: 1582396.4960; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6257.2311; train_global_loss: 2775271.1716; train_optim_loss: 2775271.1716; val_kl_reg_loss: 20273.1542; val_edge_recon_loss: 706217.7587; val_cat_covariates_contrastive_loss: 477493.6457; val_gene_expr_recon_loss: 1590635.7649; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6223.9844; val_global_loss: 2800844.3156; val_optim_loss: 2800844.3156
Epoch 39/400 |█-------------------| 9.8% val_auroc_score: 0.9322; val_auprc_score: 0.9854; val_best_acc_score: 0.9340; val_best_f1_score: 0.9627; train_kl_reg_loss: 36081658.7720; train_edge_recon_loss: 686929.3621; train_cat_covariates_contrastive_loss: 477795.3811; train_gene_expr_recon_loss: 1587961.1851; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6295.8930; train_global_loss: 38840641.0958; train_optim_loss: 38840641.0958; val_kl_reg_loss: 20343.7463; val_edge_recon_loss: 713968.0870; val_cat_covariates_contrastive_loss: 477462.8572; val_gene_expr_recon_loss: 1580552.4091; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6284.7832; val_global_loss: 2798611.8514; val_optim_loss: 2798611.8514
Epoch 40/400 |██------------------| 10.0% val_auroc_score: 0.9321; val_auprc_score: 0.9855; val_best_acc_score: 0.9348; val_best_f1_score: 0.9632; train_kl_reg_loss: 20995.0864; train_edge_recon_loss: 688862.1899; train_cat_covariates_contrastive_loss: 477597.5378; train_gene_expr_recon_loss: 1572584.3755; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6287.9328; train_global_loss: 2766327.1207; train_optim_loss: 2766327.1207; val_kl_reg_loss: 20273.9491; val_edge_recon_loss: 709087.0275; val_cat_covariates_contrastive_loss: 476846.9973; val_gene_expr_recon_loss: 1577072.7657; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6304.2871; val_global_loss: 2789584.9878; val_optim_loss: 2789584.9878
Epoch 41/400 |██------------------| 10.2% val_auroc_score: 0.9330; val_auprc_score: 0.9858; val_best_acc_score: 0.9342; val_best_f1_score: 0.9628; train_kl_reg_loss: 20749.0984; train_edge_recon_loss: 686837.2110; train_cat_covariates_contrastive_loss: 477360.5930; train_gene_expr_recon_loss: 1569148.7362; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6269.2787; train_global_loss: 2760364.9195; train_optim_loss: 2760364.9195; val_kl_reg_loss: 20240.7635; val_edge_recon_loss: 712031.1261; val_cat_covariates_contrastive_loss: 477501.9372; val_gene_expr_recon_loss: 1573998.4454; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6286.8506; val_global_loss: 2790059.0210; val_optim_loss: 2790059.0210
Epoch 42/400 |██------------------| 10.5% val_auroc_score: 0.9338; val_auprc_score: 0.9859; val_best_acc_score: 0.9345; val_best_f1_score: 0.9630; train_kl_reg_loss: 20745.1202; train_edge_recon_loss: 687773.1648; train_cat_covariates_contrastive_loss: 477288.0681; train_gene_expr_recon_loss: 1566569.0642; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6253.2368; train_global_loss: 2758628.6544; train_optim_loss: 2758628.6544; val_kl_reg_loss: 20452.0304; val_edge_recon_loss: 709570.1086; val_cat_covariates_contrastive_loss: 477173.5824; val_gene_expr_recon_loss: 1572126.2819; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6244.9487; val_global_loss: 2785567.0026; val_optim_loss: 2785567.0026
Epoch 43/400 |██------------------| 10.8% val_auroc_score: 0.9316; val_auprc_score: 0.9852; val_best_acc_score: 0.9343; val_best_f1_score: 0.9629; train_kl_reg_loss: 20678.7266; train_edge_recon_loss: 684549.4786; train_cat_covariates_contrastive_loss: 477038.2457; train_gene_expr_recon_loss: 1564034.8641; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6254.5073; train_global_loss: 2752555.8240; train_optim_loss: 2752555.8240; val_kl_reg_loss: 20607.5064; val_edge_recon_loss: 711825.0411; val_cat_covariates_contrastive_loss: 476886.8094; val_gene_expr_recon_loss: 1570924.3925; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6244.6226; val_global_loss: 2786488.2456; val_optim_loss: 2786488.2456
Epoch 44/400 |██------------------| 11.0% val_auroc_score: 0.9346; val_auprc_score: 0.9862; val_best_acc_score: 0.9350; val_best_f1_score: 0.9633; train_kl_reg_loss: 20620.2093; train_edge_recon_loss: 685966.3144; train_cat_covariates_contrastive_loss: 477124.4515; train_gene_expr_recon_loss: 1562633.7399; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6249.0994; train_global_loss: 2752593.8158; train_optim_loss: 2752593.8158; val_kl_reg_loss: 20340.1233; val_edge_recon_loss: 712732.7512; val_cat_covariates_contrastive_loss: 477651.3110; val_gene_expr_recon_loss: 1570038.3711; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6253.3687; val_global_loss: 2787015.8173; val_optim_loss: 2787015.8173
Epoch 45/400 |██------------------| 11.2% val_auroc_score: 0.9319; val_auprc_score: 0.9854; val_best_acc_score: 0.9339; val_best_f1_score: 0.9627; train_kl_reg_loss: 20591.9564; train_edge_recon_loss: 687537.5311; train_cat_covariates_contrastive_loss: 477088.8845; train_gene_expr_recon_loss: 1560325.8545; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6251.0755; train_global_loss: 2751795.3032; train_optim_loss: 2751795.3032; val_kl_reg_loss: 20413.0145; val_edge_recon_loss: 710185.2375; val_cat_covariates_contrastive_loss: 477060.7409; val_gene_expr_recon_loss: 1568011.9904; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6266.3223; val_global_loss: 2781937.2378; val_optim_loss: 2781937.2378
Epoch 46/400 |██------------------| 11.5% val_auroc_score: 0.9327; val_auprc_score: 0.9857; val_best_acc_score: 0.9343; val_best_f1_score: 0.9630; train_kl_reg_loss: 20512.6121; train_edge_recon_loss: 685458.9955; train_cat_covariates_contrastive_loss: 477084.8952; train_gene_expr_recon_loss: 1559094.7474; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6251.6307; train_global_loss: 2748402.8810; train_optim_loss: 2748402.8810; val_kl_reg_loss: 20248.5383; val_edge_recon_loss: 708978.1302; val_cat_covariates_contrastive_loss: 477116.9691; val_gene_expr_recon_loss: 1567409.9078; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6236.6685; val_global_loss: 2779990.3024; val_optim_loss: 2779990.3024
Epoch 47/400 |██------------------| 11.8% val_auroc_score: 0.9346; val_auprc_score: 0.9862; val_best_acc_score: 0.9346; val_best_f1_score: 0.9630; train_kl_reg_loss: 20454.3723; train_edge_recon_loss: 687567.4405; train_cat_covariates_contrastive_loss: 477058.2790; train_gene_expr_recon_loss: 1557800.5757; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6249.5168; train_global_loss: 2749130.1842; train_optim_loss: 2749130.1842; val_kl_reg_loss: 20245.5050; val_edge_recon_loss: 709599.3824; val_cat_covariates_contrastive_loss: 477239.0456; val_gene_expr_recon_loss: 1565927.3960; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6210.0122; val_global_loss: 2779221.3243; val_optim_loss: 2779221.3243
Epoch 48/400 |██------------------| 12.0% val_auroc_score: 0.9332; val_auprc_score: 0.9856; val_best_acc_score: 0.9359; val_best_f1_score: 0.9637; train_kl_reg_loss: 20358.7617; train_edge_recon_loss: 685578.3834; train_cat_covariates_contrastive_loss: 477063.6151; train_gene_expr_recon_loss: 1557357.8272; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6254.8633; train_global_loss: 2746613.4515; train_optim_loss: 2746613.4515; val_kl_reg_loss: 20089.5469; val_edge_recon_loss: 711199.1754; val_cat_covariates_contrastive_loss: 476655.4064; val_gene_expr_recon_loss: 1565728.1757; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6268.2275; val_global_loss: 2779940.5612; val_optim_loss: 2779940.5612
