[True]
Run timestamp: 31012024_214358_24.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'starmap_plus_mouse', '--reference_batches', 'batch10', 'batch15', 'batch21', 'batch22', 'batch23', '--n_neighbors', '8', '--no-filter_genes', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--cat_covariates_keys', 'dataset', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--model_label', 'reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.01', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'gene_expr_decoder', '--cat_covariates_embeds_nums', '50', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '500000.', '--lambda_gene_expr_recon', '300.', '--lambda_cat_covariates_contrastive', '30.0', '--contrastive_logits_pos_ratio', '0.0625', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0.0', '--edge_batch_size', '512', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_24']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 2324.
Number of gene programs after filtering and combining: 1818.

Processing batch batch10...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch15...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch21...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch22...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch23...
Loading data...
Computing spatial neighborhood graph...

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.01
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['gene_expr_decoder']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ENCODER -> n_input: 931, n_cat_covariates_embed_input: 0, n_hidden: 931, n_latent: 1412, n_addon_latent: 10, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, 
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 1412, n_addon_gp_input: 10, n_cat_covariates_embed_input: 50, n_output: 931
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 1412, n_addon_gp_input: 10, n_cat_covariates_embed_input: 50, n_output: 931

--- INITIALIZING TRAINER ---
Number of training nodes: 115396
Number of validation nodes: 12822
Number of training edges: 529798
Number of validation edges: 58866
Edge batch size: 512
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.9779; val_auprc_score: 0.9817; val_best_acc_score: 0.9385; val_best_f1_score: 0.9497; train_kl_reg_loss: 5269.1107; train_edge_recon_loss: 215981.9183; train_cat_covariates_contrastive_loss: 12.1217; train_gene_expr_recon_loss: 216715.7842; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 437978.9353; train_optim_loss: 437978.9353; val_kl_reg_loss: 5450.6348; val_edge_recon_loss: 211080.0389; val_cat_covariates_contrastive_loss: 12.7602; val_gene_expr_recon_loss: 203556.2038; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 420099.6370; val_optim_loss: 420099.6370
Epoch 24/400 |█-------------------| 6.0% val_auroc_score: 0.9930; val_auprc_score: 0.9940; val_best_acc_score: 0.9719; val_best_f1_score: 0.9768; train_kl_reg_loss: 7093.3039; train_edge_recon_loss: 208590.4700; train_cat_covariates_contrastive_loss: 14.1313; train_gene_expr_recon_loss: 150670.4858; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 366368.3908; train_optim_loss: 366368.3908; val_kl_reg_loss: 7207.8705; val_edge_recon_loss: 209874.8342; val_cat_covariates_contrastive_loss: 14.1923; val_gene_expr_recon_loss: 151061.2016; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 368158.0986; val_optim_loss: 368158.0986
Epoch 25/400 |█-------------------| 6.2% val_auroc_score: 0.9921; val_auprc_score: 0.9931; val_best_acc_score: 0.9719; val_best_f1_score: 0.9768; train_kl_reg_loss: 7113.3656; train_edge_recon_loss: 208380.1333; train_cat_covariates_contrastive_loss: 14.1737; train_gene_expr_recon_loss: 150921.0692; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 366428.7418; train_optim_loss: 366428.7418; val_kl_reg_loss: 6975.5458; val_edge_recon_loss: 209506.8037; val_cat_covariates_contrastive_loss: 14.1552; val_gene_expr_recon_loss: 151366.7682; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 367863.2715; val_optim_loss: 367863.2715
Epoch 26/400 |█-------------------| 6.5% val_auroc_score: 0.9919; val_auprc_score: 0.9930; val_best_acc_score: 0.9709; val_best_f1_score: 0.9760; train_kl_reg_loss: 7126.6463; train_edge_recon_loss: 208390.1473; train_cat_covariates_contrastive_loss: 14.1622; train_gene_expr_recon_loss: 150834.6740; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 366365.6299; train_optim_loss: 366365.6299; val_kl_reg_loss: 7135.4405; val_edge_recon_loss: 209642.1380; val_cat_covariates_contrastive_loss: 13.8820; val_gene_expr_recon_loss: 151210.3129; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 368001.7717; val_optim_loss: 368001.7717
Epoch 27/400 |█-------------------| 6.8% val_auroc_score: 0.9922; val_auprc_score: 0.9931; val_best_acc_score: 0.9715; val_best_f1_score: 0.9766; train_kl_reg_loss: 7101.3234; train_edge_recon_loss: 208235.9494; train_cat_covariates_contrastive_loss: 14.1590; train_gene_expr_recon_loss: 150057.7314; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 365409.1634; train_optim_loss: 365409.1634; val_kl_reg_loss: 7018.4057; val_edge_recon_loss: 209618.6777; val_cat_covariates_contrastive_loss: 13.9279; val_gene_expr_recon_loss: 150586.8056; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 367237.8171; val_optim_loss: 367237.8171
Epoch 28/400 |█-------------------| 7.0% val_auroc_score: 0.9920; val_auprc_score: 0.9931; val_best_acc_score: 0.9711; val_best_f1_score: 0.9762; train_kl_reg_loss: 7100.4986; train_edge_recon_loss: 208230.0463; train_cat_covariates_contrastive_loss: 14.1608; train_gene_expr_recon_loss: 150893.0081; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 366237.7137; train_optim_loss: 366237.7137; val_kl_reg_loss: 7055.1492; val_edge_recon_loss: 209088.4836; val_cat_covariates_contrastive_loss: 14.0513; val_gene_expr_recon_loss: 151491.0005; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 367648.6859; val_optim_loss: 367648.6859
Epoch 29/400 |█-------------------| 7.2% val_auroc_score: 0.9926; val_auprc_score: 0.9938; val_best_acc_score: 0.9718; val_best_f1_score: 0.9768; train_kl_reg_loss: 7109.7312; train_edge_recon_loss: 208256.6906; train_cat_covariates_contrastive_loss: 14.2115; train_gene_expr_recon_loss: 149770.7435; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 365151.3764; train_optim_loss: 365151.3764; val_kl_reg_loss: 7029.8068; val_edge_recon_loss: 209485.9404; val_cat_covariates_contrastive_loss: 14.0826; val_gene_expr_recon_loss: 150509.7439; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 367039.5728; val_optim_loss: 367039.5728
Epoch 30/400 |█-------------------| 7.5% val_auroc_score: 0.9928; val_auprc_score: 0.9940; val_best_acc_score: 0.9722; val_best_f1_score: 0.9770; train_kl_reg_loss: 7093.8622; train_edge_recon_loss: 208174.9755; train_cat_covariates_contrastive_loss: 14.1292; train_gene_expr_recon_loss: 150127.9031; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 365410.8694; train_optim_loss: 365410.8694; val_kl_reg_loss: 7126.4542; val_edge_recon_loss: 209618.9182; val_cat_covariates_contrastive_loss: 13.9588; val_gene_expr_recon_loss: 151018.8253; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 367778.1571; val_optim_loss: 367778.1571
Epoch 31/400 |█-------------------| 7.8% val_auroc_score: 0.9920; val_auprc_score: 0.9930; val_best_acc_score: 0.9706; val_best_f1_score: 0.9758; train_kl_reg_loss: 7103.7082; train_edge_recon_loss: 208328.7777; train_cat_covariates_contrastive_loss: 14.1525; train_gene_expr_recon_loss: 150284.6229; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 365731.2618; train_optim_loss: 365731.2618; val_kl_reg_loss: 7137.7470; val_edge_recon_loss: 209745.2102; val_cat_covariates_contrastive_loss: 14.0380; val_gene_expr_recon_loss: 150620.6507; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 367517.6486; val_optim_loss: 367517.6486
Epoch 32/400 |█-------------------| 8.0% val_auroc_score: 0.9928; val_auprc_score: 0.9939; val_best_acc_score: 0.9731; val_best_f1_score: 0.9778; train_kl_reg_loss: 7098.6065; train_edge_recon_loss: 208259.8711; train_cat_covariates_contrastive_loss: 14.1698; train_gene_expr_recon_loss: 149408.2119; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 364780.8591; train_optim_loss: 364780.8591; val_kl_reg_loss: 7123.9723; val_edge_recon_loss: 209493.8878; val_cat_covariates_contrastive_loss: 13.8380; val_gene_expr_recon_loss: 150158.2078; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 366789.9054; val_optim_loss: 366789.9054
Epoch 33/400 |█-------------------| 8.2% val_auroc_score: 0.9926; val_auprc_score: 0.9934; val_best_acc_score: 0.9722; val_best_f1_score: 0.9771; train_kl_reg_loss: 7089.9995; train_edge_recon_loss: 208306.1362; train_cat_covariates_contrastive_loss: 14.0615; train_gene_expr_recon_loss: 149396.4924; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 364806.6903; train_optim_loss: 364806.6903; val_kl_reg_loss: 7086.4739; val_edge_recon_loss: 209648.7136; val_cat_covariates_contrastive_loss: 14.0443; val_gene_expr_recon_loss: 149671.4887; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 366420.7193; val_optim_loss: 366420.7193
Epoch 34/400 |█-------------------| 8.5% val_auroc_score: 0.9924; val_auprc_score: 0.9935; val_best_acc_score: 0.9723; val_best_f1_score: 0.9772; train_kl_reg_loss: 7081.6381; train_edge_recon_loss: 208079.9381; train_cat_covariates_contrastive_loss: 14.1154; train_gene_expr_recon_loss: 149138.7916; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 364314.4832; train_optim_loss: 364314.4832; val_kl_reg_loss: 7085.3698; val_edge_recon_loss: 209474.5791; val_cat_covariates_contrastive_loss: 14.0365; val_gene_expr_recon_loss: 152611.7717; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 369185.7565; val_optim_loss: 369185.7565
Epoch 35/400 |█-------------------| 8.8% val_auroc_score: 0.9926; val_auprc_score: 0.9936; val_best_acc_score: 0.9727; val_best_f1_score: 0.9775; train_kl_reg_loss: 7129.2966; train_edge_recon_loss: 208272.0951; train_cat_covariates_contrastive_loss: 14.1238; train_gene_expr_recon_loss: 150586.3737; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 366001.8884; train_optim_loss: 366001.8884; val_kl_reg_loss: 7198.4771; val_edge_recon_loss: 208989.2607; val_cat_covariates_contrastive_loss: 14.0086; val_gene_expr_recon_loss: 150007.5048; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 366209.2514; val_optim_loss: 366209.2514
Epoch 36/400 |█-------------------| 9.0% val_auroc_score: 0.9927; val_auprc_score: 0.9938; val_best_acc_score: 0.9723; val_best_f1_score: 0.9772; train_kl_reg_loss: 7092.9883; train_edge_recon_loss: 208202.6620; train_cat_covariates_contrastive_loss: 14.1367; train_gene_expr_recon_loss: 148833.8536; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 364143.6397; train_optim_loss: 364143.6397; val_kl_reg_loss: 7095.0962; val_edge_recon_loss: 209331.0254; val_cat_covariates_contrastive_loss: 14.1808; val_gene_expr_recon_loss: 149745.7538; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 366186.0563; val_optim_loss: 366186.0563
Epoch 37/400 |█-------------------| 9.2% val_auroc_score: 0.9925; val_auprc_score: 0.9935; val_best_acc_score: 0.9730; val_best_f1_score: 0.9778; train_kl_reg_loss: 7083.7944; train_edge_recon_loss: 208090.2303; train_cat_covariates_contrastive_loss: 14.1507; train_gene_expr_recon_loss: 149103.4705; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 364291.6463; train_optim_loss: 364291.6463; val_kl_reg_loss: 7190.4523; val_edge_recon_loss: 208607.3334; val_cat_covariates_contrastive_loss: 13.9504; val_gene_expr_recon_loss: 150457.3057; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 366269.0427; val_optim_loss: 366269.0427
Epoch 38/400 |█-------------------| 9.5% val_auroc_score: 0.9926; val_auprc_score: 0.9937; val_best_acc_score: 0.9728; val_best_f1_score: 0.9776; train_kl_reg_loss: 7113.3339; train_edge_recon_loss: 208169.7891; train_cat_covariates_contrastive_loss: 14.1743; train_gene_expr_recon_loss: 149404.3260; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 364701.6230; train_optim_loss: 364701.6230; val_kl_reg_loss: 7056.8857; val_edge_recon_loss: 209015.8702; val_cat_covariates_contrastive_loss: 14.0640; val_gene_expr_recon_loss: 149533.9095; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 365620.7304; val_optim_loss: 365620.7304
Epoch 39/400 |█-------------------| 9.8% val_auroc_score: 0.9928; val_auprc_score: 0.9937; val_best_acc_score: 0.9734; val_best_f1_score: 0.9780; train_kl_reg_loss: 7085.6879; train_edge_recon_loss: 207991.0655; train_cat_covariates_contrastive_loss: 14.1454; train_gene_expr_recon_loss: 148454.5079; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 363545.4063; train_optim_loss: 363545.4063; val_kl_reg_loss: 6930.8069; val_edge_recon_loss: 209346.6845; val_cat_covariates_contrastive_loss: 13.9782; val_gene_expr_recon_loss: 149403.5145; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 365694.9834; val_optim_loss: 365694.9834
Epoch 40/400 |██------------------| 10.0% val_auroc_score: 0.9924; val_auprc_score: 0.9933; val_best_acc_score: 0.9737; val_best_f1_score: 0.9783; train_kl_reg_loss: 7092.7560; train_edge_recon_loss: 208036.6716; train_cat_covariates_contrastive_loss: 14.0546; train_gene_expr_recon_loss: 148921.3276; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 364064.8100; train_optim_loss: 364064.8100; val_kl_reg_loss: 7156.6858; val_edge_recon_loss: 208689.7576; val_cat_covariates_contrastive_loss: 14.0294; val_gene_expr_recon_loss: 149625.0864; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 365485.5579; val_optim_loss: 365485.5579
Epoch 41/400 |██------------------| 10.2% val_auroc_score: 0.9929; val_auprc_score: 0.9936; val_best_acc_score: 0.9734; val_best_f1_score: 0.9780; train_kl_reg_loss: 7089.7631; train_edge_recon_loss: 208137.8065; train_cat_covariates_contrastive_loss: 14.1695; train_gene_expr_recon_loss: 148341.2587; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 363582.9978; train_optim_loss: 363582.9978; val_kl_reg_loss: 7045.7713; val_edge_recon_loss: 209353.3951; val_cat_covariates_contrastive_loss: 14.0633; val_gene_expr_recon_loss: 149352.6727; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 365765.9030; val_optim_loss: 365765.9030
Epoch 42/400 |██------------------| 10.5% val_auroc_score: 0.9921; val_auprc_score: 0.9931; val_best_acc_score: 0.9731; val_best_f1_score: 0.9779; train_kl_reg_loss: 7093.0185; train_edge_recon_loss: 207855.0051; train_cat_covariates_contrastive_loss: 14.1969; train_gene_expr_recon_loss: 148872.2945; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 363834.5152; train_optim_loss: 363834.5152; val_kl_reg_loss: 7141.5217; val_edge_recon_loss: 209061.7234; val_cat_covariates_contrastive_loss: 14.0098; val_gene_expr_recon_loss: 150322.7462; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 366540.0011; val_optim_loss: 366540.0011
Epoch 43/400 |██------------------| 10.8% val_auroc_score: 0.9924; val_auprc_score: 0.9933; val_best_acc_score: 0.9736; val_best_f1_score: 0.9783; train_kl_reg_loss: 7120.7412; train_edge_recon_loss: 208096.3247; train_cat_covariates_contrastive_loss: 14.1837; train_gene_expr_recon_loss: 148743.8384; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 363975.0879; train_optim_loss: 363975.0879; val_kl_reg_loss: 7130.2701; val_edge_recon_loss: 208657.9061; val_cat_covariates_contrastive_loss: 13.8807; val_gene_expr_recon_loss: 148902.5948; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 364704.6530; val_optim_loss: 364704.6530
Epoch 44/400 |██------------------| 11.0% val_auroc_score: 0.9927; val_auprc_score: 0.9937; val_best_acc_score: 0.9740; val_best_f1_score: 0.9786; train_kl_reg_loss: 7094.3086; train_edge_recon_loss: 207954.5404; train_cat_covariates_contrastive_loss: 14.1365; train_gene_expr_recon_loss: 147823.5094; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 362886.4947; train_optim_loss: 362886.4947; val_kl_reg_loss: 7102.9948; val_edge_recon_loss: 209072.9885; val_cat_covariates_contrastive_loss: 14.1090; val_gene_expr_recon_loss: 148781.6322; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 364971.7239; val_optim_loss: 364971.7239
Epoch 45/400 |██------------------| 11.2% val_auroc_score: 0.9930; val_auprc_score: 0.9942; val_best_acc_score: 0.9737; val_best_f1_score: 0.9783; train_kl_reg_loss: 7072.7505; train_edge_recon_loss: 207896.6249; train_cat_covariates_contrastive_loss: 14.1876; train_gene_expr_recon_loss: 148002.5072; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 362986.0703; train_optim_loss: 362986.0703; val_kl_reg_loss: 7084.1658; val_edge_recon_loss: 208395.7374; val_cat_covariates_contrastive_loss: 13.8325; val_gene_expr_recon_loss: 148852.0095; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 364345.7451; val_optim_loss: 364345.7451
Epoch 46/400 |██------------------| 11.5% val_auroc_score: 0.9923; val_auprc_score: 0.9932; val_best_acc_score: 0.9735; val_best_f1_score: 0.9782; train_kl_reg_loss: 7133.0361; train_edge_recon_loss: 207995.0872; train_cat_covariates_contrastive_loss: 14.2480; train_gene_expr_recon_loss: 149586.6174; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 364728.9889; train_optim_loss: 364728.9889; val_kl_reg_loss: 7169.6505; val_edge_recon_loss: 208291.6209; val_cat_covariates_contrastive_loss: 14.1177; val_gene_expr_recon_loss: 149550.1978; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 365025.5878; val_optim_loss: 365025.5878
Epoch 47/400 |██------------------| 11.8% val_auroc_score: 0.9930; val_auprc_score: 0.9937; val_best_acc_score: 0.9735; val_best_f1_score: 0.9781; train_kl_reg_loss: 7095.8528; train_edge_recon_loss: 207969.3558; train_cat_covariates_contrastive_loss: 14.2051; train_gene_expr_recon_loss: 147740.9034; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 362820.3175; train_optim_loss: 362820.3175; val_kl_reg_loss: 7199.6916; val_edge_recon_loss: 208971.8344; val_cat_covariates_contrastive_loss: 14.1186; val_gene_expr_recon_loss: 148832.0096; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 365017.6549; val_optim_loss: 365017.6549
Epoch 48/400 |██------------------| 12.0% val_auroc_score: 0.9930; val_auprc_score: 0.9940; val_best_acc_score: 0.9746; val_best_f1_score: 0.9790; train_kl_reg_loss: 7100.6915; train_edge_recon_loss: 207910.7806; train_cat_covariates_contrastive_loss: 14.2064; train_gene_expr_recon_loss: 148165.1036; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 363190.7819; train_optim_loss: 363190.7819; val_kl_reg_loss: 7139.9565; val_edge_recon_loss: 208332.0126; val_cat_covariates_contrastive_loss: 13.9871; val_gene_expr_recon_loss: 148683.1942; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 364169.1500; val_optim_loss: 364169.1500
Epoch 49/400 |██------------------| 12.2% val_auroc_score: 0.9925; val_auprc_score: 0.9935; val_best_acc_score: 0.9734; val_best_f1_score: 0.9781; train_kl_reg_loss: 7115.6850; train_edge_recon_loss: 207896.0481; train_cat_covariates_contrastive_loss: 14.1859; train_gene_expr_recon_loss: 148328.7320; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 363354.6508; train_optim_loss: 363354.6508; val_kl_reg_loss: 7210.1392; val_edge_recon_loss: 208973.6368; val_cat_covariates_contrastive_loss: 14.1282; val_gene_expr_recon_loss: 148948.3705; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 365146.2755; val_optim_loss: 365146.2755
Epoch 50/400 |██------------------| 12.5% val_auroc_score: 0.9928; val_auprc_score: 0.9935; val_best_acc_score: 0.9745; val_best_f1_score: 0.9790; train_kl_reg_loss: 7076.2447; train_edge_recon_loss: 207874.8554; train_cat_covariates_contrastive_loss: 14.1323; train_gene_expr_recon_loss: 147313.2113; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 362278.4439; train_optim_loss: 362278.4439; val_kl_reg_loss: 7133.8042; val_edge_recon_loss: 208524.0467; val_cat_covariates_contrastive_loss: 14.0894; val_gene_expr_recon_loss: 148758.0784; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 364430.0182; val_optim_loss: 364430.0182
