[True, False, True]
Run timestamp: 05092023_121353_6.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'nanostring_cosmx_human_nsclc', '--reference_batches', 'batch1', 'batch2', 'batch3', 'batch5', 'batch6', 'batch7', 'batch8', '--n_neighbors', '4', '--no-filter_genes', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--species', 'human', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--cat_covariates_keys', 'batch', 'fov', 'patient', '--cat_covariates_no_edges', 'True', 'False', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--model_label', 'reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '100', '--active_gp_thresh_ratio', '0.03', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'gene_expr_decoder', '--cat_covariates_embeds_nums', '3', '30', '5', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000.', '--lambda_gene_expr_recon', '3000.', '--lambda_cat_covariates_contrastive', '500000.0', '--contrastive_logits_pos_ratio', '0.015625', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0.0', '--lambda_l1_addon', '1000.', '--edge_batch_size', '512', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_6']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 2264.
Number of gene programs after filtering and combining: 1691.

Processing batch batch1...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch2...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch3...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch5...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch6...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch7...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch8...
Loading data...
Computing spatial neighborhood graph...

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.03
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['gene_expr_decoder']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ENCODER -> n_input: 960, n_cat_covariates_embed_input: 0, n_hidden: 960, n_latent: 1494, n_addon_latent: 100, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 1494, n_addon_gp_input: 100, n_cat_covariates_embed_input: 38, n_output: 960
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 1494, n_addon_gp_input: 100, n_cat_covariates_embed_input: 38, n_output: 960

--- INITIALIZING TRAINER ---
Number of training nodes: 556628
Number of validation nodes: 61848
Number of training edges: 1316511
Number of validation edges: 146278
Edge batch size: 512
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.9016; val_auprc_score: 0.9805; val_best_acc_score: 0.9193; val_best_f1_score: 0.9548; train_kl_reg_loss: 16947.5027; train_edge_recon_loss: 722249.3804; train_cat_covariates_contrastive_loss: 478221.0511; train_gene_expr_recon_loss: 2557912.8273; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 58052.6760; train_global_loss: 3833383.4328; train_optim_loss: 3833383.4328; val_kl_reg_loss: 17087.2088; val_edge_recon_loss: 724684.0039; val_cat_covariates_contrastive_loss: 478374.4810; val_gene_expr_recon_loss: 2234039.6941; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 14183.3496; val_global_loss: 3468368.6469; val_optim_loss: 3468368.6469
Epoch 23/400 |█-------------------| 5.8% val_auroc_score: 0.9381; val_auprc_score: 0.9873; val_best_acc_score: 0.9378; val_best_f1_score: 0.9648; train_kl_reg_loss: 26729.1249; train_edge_recon_loss: 687238.4862; train_cat_covariates_contrastive_loss: 479884.5441; train_gene_expr_recon_loss: 1768291.1952; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 8850.8845; train_global_loss: 2970994.2386; train_optim_loss: 2970994.2386; val_kl_reg_loss: 26960.0009; val_edge_recon_loss: 715441.4884; val_cat_covariates_contrastive_loss: 479869.3837; val_gene_expr_recon_loss: 1779085.2928; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 8787.9727; val_global_loss: 3010144.1635; val_optim_loss: 3010144.1635
Epoch 24/400 |█-------------------| 6.0% val_auroc_score: 0.9383; val_auprc_score: 0.9873; val_best_acc_score: 0.9396; val_best_f1_score: 0.9659; train_kl_reg_loss: 26604.7564; train_edge_recon_loss: 687227.6918; train_cat_covariates_contrastive_loss: 479612.0203; train_gene_expr_recon_loss: 1761342.6032; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 8823.6113; train_global_loss: 2963610.6819; train_optim_loss: 2963610.6819; val_kl_reg_loss: 26495.8420; val_edge_recon_loss: 707482.2998; val_cat_covariates_contrastive_loss: 479862.7849; val_gene_expr_recon_loss: 1775872.6088; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 8854.9199; val_global_loss: 2998568.5358; val_optim_loss: 2998568.5358
Epoch 25/400 |█-------------------| 6.2% val_auroc_score: 0.9411; val_auprc_score: 0.9881; val_best_acc_score: 0.9399; val_best_f1_score: 0.9661; train_kl_reg_loss: 26380.6332; train_edge_recon_loss: 688036.5486; train_cat_covariates_contrastive_loss: 479615.9950; train_gene_expr_recon_loss: 1759523.6028; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 8864.2338; train_global_loss: 2962421.0167; train_optim_loss: 2962421.0167; val_kl_reg_loss: 26399.9698; val_edge_recon_loss: 706848.3428; val_cat_covariates_contrastive_loss: 479550.4059; val_gene_expr_recon_loss: 1774474.6351; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 8887.0039; val_global_loss: 2996160.3497; val_optim_loss: 2996160.3497
Epoch 26/400 |█-------------------| 6.5% val_auroc_score: 0.9197; val_auprc_score: 0.9838; val_best_acc_score: 0.9278; val_best_f1_score: 0.9595; train_kl_reg_loss: 24546.0017; train_edge_recon_loss: 696754.8059; train_cat_covariates_contrastive_loss: 480676.5093; train_gene_expr_recon_loss: 1611510.4035; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6742.9697; train_global_loss: 2820230.6921; train_optim_loss: 2820230.6921; val_kl_reg_loss: 16972.4389; val_edge_recon_loss: 720296.5392; val_cat_covariates_contrastive_loss: 479836.6316; val_gene_expr_recon_loss: 1611065.8462; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 5998.5420; val_global_loss: 2834169.9493; val_optim_loss: 2834169.9493
Epoch 27/400 |█-------------------| 6.8% val_auroc_score: 0.9205; val_auprc_score: 0.9838; val_best_acc_score: 0.9286; val_best_f1_score: 0.9599; train_kl_reg_loss: 22250.8543; train_edge_recon_loss: 692349.1059; train_cat_covariates_contrastive_loss: 479140.7795; train_gene_expr_recon_loss: 1595498.8073; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 5957.4842; train_global_loss: 2795197.0329; train_optim_loss: 2795197.0329; val_kl_reg_loss: 17740.2643; val_edge_recon_loss: 720811.9209; val_cat_covariates_contrastive_loss: 479002.0049; val_gene_expr_recon_loss: 1602955.6075; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 5926.2734; val_global_loss: 2826436.0481; val_optim_loss: 2826436.0481
Epoch 28/400 |█-------------------| 7.0% val_auroc_score: 0.9262; val_auprc_score: 0.9851; val_best_acc_score: 0.9315; val_best_f1_score: 0.9614; train_kl_reg_loss: 21247.8431; train_edge_recon_loss: 690500.8159; train_cat_covariates_contrastive_loss: 478526.3536; train_gene_expr_recon_loss: 1585349.2276; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 5939.2064; train_global_loss: 2781563.4456; train_optim_loss: 2781563.4456; val_kl_reg_loss: 18419.1538; val_edge_recon_loss: 715786.9920; val_cat_covariates_contrastive_loss: 478454.0290; val_gene_expr_recon_loss: 1592748.7684; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 5959.0928; val_global_loss: 2811367.9458; val_optim_loss: 2811367.9458
Epoch 29/400 |█-------------------| 7.2% val_auroc_score: 0.9260; val_auprc_score: 0.9850; val_best_acc_score: 0.9315; val_best_f1_score: 0.9615; train_kl_reg_loss: 20692.7777; train_edge_recon_loss: 690866.4991; train_cat_covariates_contrastive_loss: 478299.0019; train_gene_expr_recon_loss: 1576334.6219; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 5955.3915; train_global_loss: 2772148.2924; train_optim_loss: 2772148.2924; val_kl_reg_loss: 18675.5816; val_edge_recon_loss: 712038.7389; val_cat_covariates_contrastive_loss: 478427.1742; val_gene_expr_recon_loss: 1583864.2006; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6017.5815; val_global_loss: 2799023.1932; val_optim_loss: 2799023.1932
Epoch 30/400 |█-------------------| 7.5% val_auroc_score: 0.9269; val_auprc_score: 0.9851; val_best_acc_score: 0.9317; val_best_f1_score: 0.9615; train_kl_reg_loss: 20542.6264; train_edge_recon_loss: 687747.6496; train_cat_covariates_contrastive_loss: 478213.1790; train_gene_expr_recon_loss: 1566321.6869; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 5957.4739; train_global_loss: 2758782.6118; train_optim_loss: 2758782.6118; val_kl_reg_loss: 18871.7642; val_edge_recon_loss: 714009.0579; val_cat_covariates_contrastive_loss: 477981.4100; val_gene_expr_recon_loss: 1573358.9467; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 5956.4688; val_global_loss: 2790177.6862; val_optim_loss: 2790177.6862
Epoch 31/400 |█-------------------| 7.8% val_auroc_score: 0.9286; val_auprc_score: 0.9856; val_best_acc_score: 0.9335; val_best_f1_score: 0.9626; train_kl_reg_loss: 20215.3482; train_edge_recon_loss: 688841.1370; train_cat_covariates_contrastive_loss: 478219.8027; train_gene_expr_recon_loss: 1561532.7354; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 5988.5788; train_global_loss: 2754797.5993; train_optim_loss: 2754797.5993; val_kl_reg_loss: 19050.4545; val_edge_recon_loss: 702982.9561; val_cat_covariates_contrastive_loss: 477705.2437; val_gene_expr_recon_loss: 1569522.0625; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 5987.9863; val_global_loss: 2775248.7194; val_optim_loss: 2775248.7194
Epoch 32/400 |█-------------------| 8.0% val_auroc_score: 0.9311; val_auprc_score: 0.9862; val_best_acc_score: 0.9335; val_best_f1_score: 0.9625; train_kl_reg_loss: 20114.3377; train_edge_recon_loss: 689929.4820; train_cat_covariates_contrastive_loss: 478110.8868; train_gene_expr_recon_loss: 1557622.9912; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 5995.1116; train_global_loss: 2751772.8089; train_optim_loss: 2751772.8089; val_kl_reg_loss: 18804.1027; val_edge_recon_loss: 712395.0011; val_cat_covariates_contrastive_loss: 478596.9458; val_gene_expr_recon_loss: 1567101.0044; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6025.9497; val_global_loss: 2782923.0551; val_optim_loss: 2782923.0551
Epoch 33/400 |█-------------------| 8.2% val_auroc_score: 0.9274; val_auprc_score: 0.9852; val_best_acc_score: 0.9340; val_best_f1_score: 0.9629; train_kl_reg_loss: 19972.1946; train_edge_recon_loss: 688805.6104; train_cat_covariates_contrastive_loss: 478017.2979; train_gene_expr_recon_loss: 1554630.8483; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6021.6685; train_global_loss: 2747447.6186; train_optim_loss: 2747447.6186; val_kl_reg_loss: 19210.0468; val_edge_recon_loss: 703236.4983; val_cat_covariates_contrastive_loss: 477605.2543; val_gene_expr_recon_loss: 1565343.3724; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 5992.0381; val_global_loss: 2771387.1687; val_optim_loss: 2771387.1687
Epoch 34/400 |█-------------------| 8.5% val_auroc_score: 0.9310; val_auprc_score: 0.9863; val_best_acc_score: 0.9335; val_best_f1_score: 0.9626; train_kl_reg_loss: 19854.5187; train_edge_recon_loss: 688134.4001; train_cat_covariates_contrastive_loss: 477970.4711; train_gene_expr_recon_loss: 1547245.9093; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6037.8556; train_global_loss: 2739243.1585; train_optim_loss: 2739243.1585; val_kl_reg_loss: 19026.8736; val_edge_recon_loss: 706379.2660; val_cat_covariates_contrastive_loss: 478494.4411; val_gene_expr_recon_loss: 1556953.3628; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6053.4155; val_global_loss: 2766907.4423; val_optim_loss: 2766907.4423
Epoch 35/400 |█-------------------| 8.8% val_auroc_score: 0.9305; val_auprc_score: 0.9857; val_best_acc_score: 0.9342; val_best_f1_score: 0.9629; train_kl_reg_loss: 19835.7963; train_edge_recon_loss: 688647.9804; train_cat_covariates_contrastive_loss: 477977.4931; train_gene_expr_recon_loss: 1543902.1683; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6042.2669; train_global_loss: 2736405.7072; train_optim_loss: 2736405.7072; val_kl_reg_loss: 19124.0546; val_edge_recon_loss: 713191.2841; val_cat_covariates_contrastive_loss: 477755.2969; val_gene_expr_recon_loss: 1554630.5201; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6029.5649; val_global_loss: 2770730.6582; val_optim_loss: 2770730.6582
Epoch 36/400 |█-------------------| 9.0% val_auroc_score: 0.9299; val_auprc_score: 0.9857; val_best_acc_score: 0.9335; val_best_f1_score: 0.9625; train_kl_reg_loss: 19736.0174; train_edge_recon_loss: 687500.7201; train_cat_covariates_contrastive_loss: 477843.8094; train_gene_expr_recon_loss: 1542279.4677; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6060.7777; train_global_loss: 2733420.7928; train_optim_loss: 2733420.7928; val_kl_reg_loss: 19019.0547; val_edge_recon_loss: 715558.6567; val_cat_covariates_contrastive_loss: 478047.0990; val_gene_expr_recon_loss: 1551721.1132; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6050.3311; val_global_loss: 2770396.1740; val_optim_loss: 2770396.1740
Epoch 37/400 |█-------------------| 9.2% val_auroc_score: 0.9309; val_auprc_score: 0.9861; val_best_acc_score: 0.9340; val_best_f1_score: 0.9629; train_kl_reg_loss: 19656.7308; train_edge_recon_loss: 688168.4575; train_cat_covariates_contrastive_loss: 477770.1349; train_gene_expr_recon_loss: 1538181.4313; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6081.1518; train_global_loss: 2729857.9056; train_optim_loss: 2729857.9056; val_kl_reg_loss: 19162.1980; val_edge_recon_loss: 705657.1123; val_cat_covariates_contrastive_loss: 477543.6042; val_gene_expr_recon_loss: 1544543.3396; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6054.9380; val_global_loss: 2752961.2430; val_optim_loss: 2752961.2430
Epoch 38/400 |█-------------------| 9.5% val_auroc_score: 0.9299; val_auprc_score: 0.9855; val_best_acc_score: 0.9343; val_best_f1_score: 0.9630; train_kl_reg_loss: 19564.7913; train_edge_recon_loss: 690072.6072; train_cat_covariates_contrastive_loss: 477721.2911; train_gene_expr_recon_loss: 1531249.5306; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6088.3730; train_global_loss: 2724696.5957; train_optim_loss: 2724696.5957; val_kl_reg_loss: 19162.7149; val_edge_recon_loss: 712626.3042; val_cat_covariates_contrastive_loss: 477486.9059; val_gene_expr_recon_loss: 1542916.6346; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6049.3213; val_global_loss: 2758241.8094; val_optim_loss: 2758241.8094
Epoch 39/400 |█-------------------| 9.8% val_auroc_score: 0.9327; val_auprc_score: 0.9865; val_best_acc_score: 0.9353; val_best_f1_score: 0.9636; train_kl_reg_loss: 19511.7409; train_edge_recon_loss: 686687.7768; train_cat_covariates_contrastive_loss: 477668.3024; train_gene_expr_recon_loss: 1529814.2135; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6100.2094; train_global_loss: 2719782.2441; train_optim_loss: 2719782.2441; val_kl_reg_loss: 19077.0005; val_edge_recon_loss: 701882.7941; val_cat_covariates_contrastive_loss: 477662.3535; val_gene_expr_recon_loss: 1541068.8033; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6146.2417; val_global_loss: 2745837.2124; val_optim_loss: 2745837.2124
Epoch 40/400 |██------------------| 10.0% val_auroc_score: 0.9294; val_auprc_score: 0.9856; val_best_acc_score: 0.9343; val_best_f1_score: 0.9630; train_kl_reg_loss: 19461.1195; train_edge_recon_loss: 684436.6844; train_cat_covariates_contrastive_loss: 477614.8420; train_gene_expr_recon_loss: 1527723.8856; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6111.1165; train_global_loss: 2715347.6492; train_optim_loss: 2715347.6492; val_kl_reg_loss: 19251.3198; val_edge_recon_loss: 705648.6204; val_cat_covariates_contrastive_loss: 477282.2110; val_gene_expr_recon_loss: 1538774.1622; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6154.7358; val_global_loss: 2747111.0691; val_optim_loss: 2747111.0691
Epoch 41/400 |██------------------| 10.2% val_auroc_score: 0.9322; val_auprc_score: 0.9861; val_best_acc_score: 0.9347; val_best_f1_score: 0.9632; train_kl_reg_loss: 19395.8030; train_edge_recon_loss: 688900.3214; train_cat_covariates_contrastive_loss: 477668.9748; train_gene_expr_recon_loss: 1526876.1897; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6127.6908; train_global_loss: 2718968.9792; train_optim_loss: 2718968.9792; val_kl_reg_loss: 18936.0286; val_edge_recon_loss: 713197.5341; val_cat_covariates_contrastive_loss: 477813.8502; val_gene_expr_recon_loss: 1539493.5953; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6146.3838; val_global_loss: 2755587.5087; val_optim_loss: 2755587.5087
Epoch 42/400 |██------------------| 10.5% val_auroc_score: 0.9329; val_auprc_score: 0.9866; val_best_acc_score: 0.9353; val_best_f1_score: 0.9636; train_kl_reg_loss: 19371.3240; train_edge_recon_loss: 684056.2101; train_cat_covariates_contrastive_loss: 477593.5001; train_gene_expr_recon_loss: 1525688.3325; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6143.8546; train_global_loss: 2712853.2241; train_optim_loss: 2712853.2241; val_kl_reg_loss: 19112.6797; val_edge_recon_loss: 706090.3700; val_cat_covariates_contrastive_loss: 477498.7528; val_gene_expr_recon_loss: 1536871.0686; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6180.1035; val_global_loss: 2745752.8654; val_optim_loss: 2745752.8654
Epoch 43/400 |██------------------| 10.8% val_auroc_score: 0.9311; val_auprc_score: 0.9859; val_best_acc_score: 0.9344; val_best_f1_score: 0.9630; train_kl_reg_loss: 19320.8906; train_edge_recon_loss: 683460.7400; train_cat_covariates_contrastive_loss: 477468.6973; train_gene_expr_recon_loss: 1525054.9418; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6157.1539; train_global_loss: 2711462.4240; train_optim_loss: 2711462.4240; val_kl_reg_loss: 19144.0209; val_edge_recon_loss: 710548.0806; val_cat_covariates_contrastive_loss: 477570.3432; val_gene_expr_recon_loss: 1535530.1827; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6139.5796; val_global_loss: 2748932.1180; val_optim_loss: 2748932.1180
Epoch 44/400 |██------------------| 11.0% val_auroc_score: 0.9342; val_auprc_score: 0.9866; val_best_acc_score: 0.9348; val_best_f1_score: 0.9632; train_kl_reg_loss: 19269.4421; train_edge_recon_loss: 687218.3163; train_cat_covariates_contrastive_loss: 477506.8528; train_gene_expr_recon_loss: 1523267.2057; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6174.2114; train_global_loss: 2713436.0277; train_optim_loss: 2713436.0277; val_kl_reg_loss: 18895.7633; val_edge_recon_loss: 714632.3811; val_cat_covariates_contrastive_loss: 477581.7138; val_gene_expr_recon_loss: 1535935.6740; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6171.0581; val_global_loss: 2753216.5446; val_optim_loss: 2753216.5446
Epoch 45/400 |██------------------| 11.2% val_auroc_score: 0.9315; val_auprc_score: 0.9858; val_best_acc_score: 0.9351; val_best_f1_score: 0.9633; train_kl_reg_loss: 19200.9548; train_edge_recon_loss: 686872.6483; train_cat_covariates_contrastive_loss: 477490.1149; train_gene_expr_recon_loss: 1522476.6759; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6195.4897; train_global_loss: 2712235.8846; train_optim_loss: 2712235.8846; val_kl_reg_loss: 19235.2249; val_edge_recon_loss: 714322.9814; val_cat_covariates_contrastive_loss: 476944.3573; val_gene_expr_recon_loss: 1535234.4987; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6165.5850; val_global_loss: 2751902.5577; val_optim_loss: 2751902.5577
Epoch 46/400 |██------------------| 11.5% val_auroc_score: 0.9325; val_auprc_score: 0.9865; val_best_acc_score: 0.9346; val_best_f1_score: 0.9631; train_kl_reg_loss: 19188.8620; train_edge_recon_loss: 686957.3808; train_cat_covariates_contrastive_loss: 477411.2036; train_gene_expr_recon_loss: 1521370.8407; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6198.7395; train_global_loss: 2711127.0255; train_optim_loss: 2711127.0255; val_kl_reg_loss: 19007.9019; val_edge_recon_loss: 707472.2237; val_cat_covariates_contrastive_loss: 477281.1672; val_gene_expr_recon_loss: 1531916.2386; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6191.7734; val_global_loss: 2741869.2745; val_optim_loss: 2741869.2745
Epoch 47/400 |██------------------| 11.8% val_auroc_score: 0.9316; val_auprc_score: 0.9860; val_best_acc_score: 0.9355; val_best_f1_score: 0.9637; train_kl_reg_loss: 19148.0636; train_edge_recon_loss: 688972.2272; train_cat_covariates_contrastive_loss: 477413.0773; train_gene_expr_recon_loss: 1520734.3669; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6211.4840; train_global_loss: 2712479.2197; train_optim_loss: 2712479.2197; val_kl_reg_loss: 18987.3077; val_edge_recon_loss: 705178.9729; val_cat_covariates_contrastive_loss: 476994.5573; val_gene_expr_recon_loss: 1531381.7679; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6220.0825; val_global_loss: 2738762.6005; val_optim_loss: 2738762.6005
Epoch 48/400 |██------------------| 12.0% val_auroc_score: 0.9347; val_auprc_score: 0.9869; val_best_acc_score: 0.9365; val_best_f1_score: 0.9642; train_kl_reg_loss: 19096.0680; train_edge_recon_loss: 684925.1823; train_cat_covariates_contrastive_loss: 477388.1223; train_gene_expr_recon_loss: 1520018.1299; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 6236.3076; train_global_loss: 2707663.8105; train_optim_loss: 2707663.8105; val_kl_reg_loss: 18818.7721; val_edge_recon_loss: 704130.6255; val_cat_covariates_contrastive_loss: 477460.0233; val_gene_expr_recon_loss: 1532333.5778; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 6251.2852; val_global_loss: 2738994.2535; val_optim_loss: 2738994.2535
