[True, False, True]
Run timestamp: 30092023_022140_304.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'nanostring_cosmx_human_nsclc', '--timestamp_suffix', '_304', '--reference_batches', 'batch1', 'batch2', 'batch4', 'batch5', 'batch6', 'batch7', '--cat_covariates_embeds_nums', '3', '30', '5', '--contrastive_logits_pos_ratio', '0', '--lambda_l1_addon', '0', '--lambda_l1_masked', '0', '--active_gp_thresh_ratio', '0.03', '--lambda_cat_covariates_contrastive', '1000000.0', '--n_neighbors', '4', '--no-filter_genes', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--species', 'human', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--cat_covariates_keys', 'batch', 'fov', 'patient', '--cat_covariates_no_edges', 'True', 'False', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--model_label', 'reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'gene_expr_decoder', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000.', '--lambda_gene_expr_recon', '3000.', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--n_sampled_neighbors', '4', '--edge_batch_size', '512', '--node_batch_size', '256', '--n_hidden_encoder', '960', '--n_addon_gp', '100']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 2325.
Number of gene programs after filtering and combining: 1858.

Processing batch batch1...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch2...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch4...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch5...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch6...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch7...
Loading data...
Computing spatial neighborhood graph...

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.03
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['gene_expr_decoder']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ENCODER -> n_input: 960, n_cat_covariates_embed_input: 0, n_hidden: 960, n_latent: 1613, n_addon_latent: 100, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 1613, n_addon_gp_input: 100, n_cat_covariates_embed_input: 38, n_output: 960
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 1613, n_addon_gp_input: 100, n_cat_covariates_embed_input: 38, n_output: 960

--- INITIALIZING TRAINER ---
Number of training nodes: 480575
Number of validation nodes: 53397
Number of training edges: 1134287
Number of validation edges: 126031
Edge batch size: 512
Node batch size: 256

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.9147; val_auprc_score: 0.9811; val_best_acc_score: 0.9117; val_best_f1_score: 0.9495; train_kl_reg_loss: 12185.8605; train_edge_recon_loss: 814445.4441; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 2719132.5820; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 3545763.8880; train_optim_loss: 3545763.8880; val_kl_reg_loss: 13449.5572; val_edge_recon_loss: 838753.2695; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 2420129.3775; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 3272332.2055; val_optim_loss: 3272332.2055
Epoch 23/400 |█-------------------| 5.8% val_auroc_score: 0.9457; val_auprc_score: 0.9881; val_best_acc_score: 0.9321; val_best_f1_score: 0.9607; train_kl_reg_loss: 64931.8711; train_edge_recon_loss: 837150.7843; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 3275389.6679; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 4177472.3232; train_optim_loss: 4177472.3232; val_kl_reg_loss: 32866.9321; val_edge_recon_loss: 825630.2032; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 2310915.4069; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 3169412.5425; val_optim_loss: 3169412.5425
Epoch 24/400 |█-------------------| 6.0% val_auroc_score: 0.9525; val_auprc_score: 0.9898; val_best_acc_score: 0.9382; val_best_f1_score: 0.9643; train_kl_reg_loss: 30943.4020; train_edge_recon_loss: 781745.9369; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 2209584.5796; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 3022273.9191; train_optim_loss: 3022273.9191; val_kl_reg_loss: 27284.4109; val_edge_recon_loss: 815119.1149; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 2106031.1078; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2948434.6215; val_optim_loss: 2948434.6215

Reducing learning rate: metric has not improved more than 0.0 in the last 4 epochs.
New learning rate is 0.0001.

Epoch 25/400 |█-------------------| 6.2% val_auroc_score: 0.9528; val_auprc_score: 0.9898; val_best_acc_score: 0.9388; val_best_f1_score: 0.9646; train_kl_reg_loss: 26136.3332; train_edge_recon_loss: 780330.8051; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 2066637.9211; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2873105.0604; train_optim_loss: 2873105.0604; val_kl_reg_loss: 26030.7701; val_edge_recon_loss: 810139.7713; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 2066701.2642; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2902871.8057; val_optim_loss: 2902871.8057
Epoch 26/400 |█-------------------| 6.5% val_auroc_score: 0.9499; val_auprc_score: 0.9893; val_best_acc_score: 0.9353; val_best_f1_score: 0.9627; train_kl_reg_loss: 23579.0442; train_edge_recon_loss: 787294.1907; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1885225.4223; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2696098.6549; train_optim_loss: 2696098.6549; val_kl_reg_loss: 13860.2990; val_edge_recon_loss: 821770.7429; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1865856.0936; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2701487.1407; val_optim_loss: 2701487.1407
Epoch 27/400 |█-------------------| 6.8% val_auroc_score: 0.9499; val_auprc_score: 0.9892; val_best_acc_score: 0.9362; val_best_f1_score: 0.9632; train_kl_reg_loss: 22827.2000; train_edge_recon_loss: 788504.6136; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1847158.8420; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2658490.6530; train_optim_loss: 2658490.6530; val_kl_reg_loss: 14013.9373; val_edge_recon_loss: 813184.6065; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1836521.0688; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2663719.6144; val_optim_loss: 2663719.6144
Epoch 28/400 |█-------------------| 7.0% val_auroc_score: 0.9505; val_auprc_score: 0.9894; val_best_acc_score: 0.9373; val_best_f1_score: 0.9640; train_kl_reg_loss: 21180.3348; train_edge_recon_loss: 786230.2353; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1819944.2189; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2627354.7904; train_optim_loss: 2627354.7904; val_kl_reg_loss: 13865.6453; val_edge_recon_loss: 812212.2720; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1814112.7591; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2640190.6771; val_optim_loss: 2640190.6771
Epoch 29/400 |█-------------------| 7.2% val_auroc_score: 0.9508; val_auprc_score: 0.9895; val_best_acc_score: 0.9379; val_best_f1_score: 0.9642; train_kl_reg_loss: 19444.5363; train_edge_recon_loss: 785644.4466; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1795606.4290; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2600695.4121; train_optim_loss: 2600695.4121; val_kl_reg_loss: 14273.6381; val_edge_recon_loss: 813722.9388; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1791080.2449; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2619076.8239; val_optim_loss: 2619076.8239
Epoch 30/400 |█-------------------| 7.5% val_auroc_score: 0.9530; val_auprc_score: 0.9900; val_best_acc_score: 0.9392; val_best_f1_score: 0.9650; train_kl_reg_loss: 18156.3282; train_edge_recon_loss: 784276.6409; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1778181.0314; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2580614.0012; train_optim_loss: 2580614.0012; val_kl_reg_loss: 14377.8391; val_edge_recon_loss: 807294.4734; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1773442.7961; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2595115.0992; val_optim_loss: 2595115.0992
Epoch 31/400 |█-------------------| 7.8% val_auroc_score: 0.9529; val_auprc_score: 0.9898; val_best_acc_score: 0.9399; val_best_f1_score: 0.9653; train_kl_reg_loss: 17433.6367; train_edge_recon_loss: 782562.2435; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1762789.0804; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2562784.9589; train_optim_loss: 2562784.9589; val_kl_reg_loss: 14257.1116; val_edge_recon_loss: 810113.8543; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1765788.8603; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2590159.8320; val_optim_loss: 2590159.8320
Epoch 32/400 |█-------------------| 8.0% val_auroc_score: 0.9535; val_auprc_score: 0.9900; val_best_acc_score: 0.9399; val_best_f1_score: 0.9653; train_kl_reg_loss: 17019.3577; train_edge_recon_loss: 787171.1913; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1752473.3294; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2556663.8775; train_optim_loss: 2556663.8775; val_kl_reg_loss: 14236.6578; val_edge_recon_loss: 810835.5276; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1754067.0243; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2579139.2045; val_optim_loss: 2579139.2045
Epoch 33/400 |█-------------------| 8.2% val_auroc_score: 0.9535; val_auprc_score: 0.9900; val_best_acc_score: 0.9390; val_best_f1_score: 0.9647; train_kl_reg_loss: 16644.7982; train_edge_recon_loss: 781645.2133; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1742937.2231; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2541227.2363; train_optim_loss: 2541227.2363; val_kl_reg_loss: 13977.2763; val_edge_recon_loss: 815081.7670; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1744998.1103; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2574057.1538; val_optim_loss: 2574057.1538
Epoch 34/400 |█-------------------| 8.5% val_auroc_score: 0.9534; val_auprc_score: 0.9898; val_best_acc_score: 0.9394; val_best_f1_score: 0.9651; train_kl_reg_loss: 58640.0329; train_edge_recon_loss: 780224.6410; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1735259.6546; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2574124.3240; train_optim_loss: 2574124.3240; val_kl_reg_loss: 25571.4854; val_edge_recon_loss: 809691.8444; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1738306.8836; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2573570.2065; val_optim_loss: 2573570.2065
Epoch 35/400 |█-------------------| 8.8% val_auroc_score: 0.9550; val_auprc_score: 0.9902; val_best_acc_score: 0.9396; val_best_f1_score: 0.9651; train_kl_reg_loss: 16073.7823; train_edge_recon_loss: 783134.3267; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1729984.9363; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2529193.0448; train_optim_loss: 2529193.0448; val_kl_reg_loss: 14326.9357; val_edge_recon_loss: 813518.0207; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1733996.2212; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2561841.1802; val_optim_loss: 2561841.1802
Epoch 36/400 |█-------------------| 9.0% val_auroc_score: 0.9545; val_auprc_score: 0.9902; val_best_acc_score: 0.9403; val_best_f1_score: 0.9655; train_kl_reg_loss: 15845.4710; train_edge_recon_loss: 782218.2962; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1725866.1428; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2523929.9135; train_optim_loss: 2523929.9135; val_kl_reg_loss: 14552.6444; val_edge_recon_loss: 811892.7571; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1728703.0744; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2555148.4676; val_optim_loss: 2555148.4676
Epoch 37/400 |█-------------------| 9.2% val_auroc_score: 0.9547; val_auprc_score: 0.9902; val_best_acc_score: 0.9408; val_best_f1_score: 0.9658; train_kl_reg_loss: 15725.8087; train_edge_recon_loss: 783053.8627; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1722666.9969; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2521446.6681; train_optim_loss: 2521446.6681; val_kl_reg_loss: 14641.6741; val_edge_recon_loss: 811950.3834; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1728054.5972; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2554646.6518; val_optim_loss: 2554646.6518
Epoch 38/400 |█-------------------| 9.5% val_auroc_score: 0.9553; val_auprc_score: 0.9904; val_best_acc_score: 0.9401; val_best_f1_score: 0.9653; train_kl_reg_loss: 15635.4259; train_edge_recon_loss: 780604.5096; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1719461.7986; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2515701.7326; train_optim_loss: 2515701.7326; val_kl_reg_loss: 14728.1921; val_edge_recon_loss: 812072.0152; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1725250.2338; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2552050.4433; val_optim_loss: 2552050.4433
Epoch 39/400 |█-------------------| 9.8% val_auroc_score: 0.9550; val_auprc_score: 0.9904; val_best_acc_score: 0.9409; val_best_f1_score: 0.9659; train_kl_reg_loss: 15563.6240; train_edge_recon_loss: 779808.7152; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1716735.7920; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2512108.1344; train_optim_loss: 2512108.1344; val_kl_reg_loss: 14817.7287; val_edge_recon_loss: 804087.9924; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1722915.6726; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2541821.3897; val_optim_loss: 2541821.3897
Epoch 40/400 |██------------------| 10.0% val_auroc_score: 0.9543; val_auprc_score: 0.9899; val_best_acc_score: 0.9393; val_best_f1_score: 0.9649; train_kl_reg_loss: 15549.9843; train_edge_recon_loss: 780031.6965; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1714918.2807; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2510499.9618; train_optim_loss: 2510499.9618; val_kl_reg_loss: 14846.6234; val_edge_recon_loss: 813618.5919; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1719521.7404; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2547986.9585; val_optim_loss: 2547986.9585
Epoch 41/400 |██------------------| 10.2% val_auroc_score: 0.9553; val_auprc_score: 0.9906; val_best_acc_score: 0.9409; val_best_f1_score: 0.9659; train_kl_reg_loss: 15489.9066; train_edge_recon_loss: 779116.2788; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1712715.8788; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2507322.0655; train_optim_loss: 2507322.0655; val_kl_reg_loss: 14875.7998; val_edge_recon_loss: 802138.6781; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1719964.6969; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2536979.1802; val_optim_loss: 2536979.1802
Epoch 42/400 |██------------------| 10.5% val_auroc_score: 0.9563; val_auprc_score: 0.9905; val_best_acc_score: 0.9412; val_best_f1_score: 0.9660; train_kl_reg_loss: 15519.4052; train_edge_recon_loss: 778271.1058; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1709010.4660; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2502800.9770; train_optim_loss: 2502800.9770; val_kl_reg_loss: 14778.4371; val_edge_recon_loss: 812982.6227; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1710898.9975; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2538660.0709; val_optim_loss: 2538660.0709
Epoch 43/400 |██------------------| 10.8% val_auroc_score: 0.9565; val_auprc_score: 0.9906; val_best_acc_score: 0.9402; val_best_f1_score: 0.9653; train_kl_reg_loss: 15479.3314; train_edge_recon_loss: 779410.1370; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1704046.2422; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2498935.7094; train_optim_loss: 2498935.7094; val_kl_reg_loss: 14864.4685; val_edge_recon_loss: 820356.1994; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1707199.6037; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2542420.2763; val_optim_loss: 2542420.2763
Epoch 44/400 |██------------------| 11.0% val_auroc_score: 0.9572; val_auprc_score: 0.9907; val_best_acc_score: 0.9416; val_best_f1_score: 0.9662; train_kl_reg_loss: 15525.7234; train_edge_recon_loss: 778223.0613; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1701019.9535; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2494768.7400; train_optim_loss: 2494768.7400; val_kl_reg_loss: 14947.3109; val_edge_recon_loss: 817335.5574; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1707952.1822; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2540235.0506; val_optim_loss: 2540235.0506
Epoch 45/400 |██------------------| 11.2% val_auroc_score: 0.9570; val_auprc_score: 0.9909; val_best_acc_score: 0.9414; val_best_f1_score: 0.9662; train_kl_reg_loss: 15511.3673; train_edge_recon_loss: 781680.1270; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1698296.5157; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2495488.0112; train_optim_loss: 2495488.0112; val_kl_reg_loss: 14897.3228; val_edge_recon_loss: 806558.4307; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1703153.1690; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2524608.9190; val_optim_loss: 2524608.9190
Epoch 46/400 |██------------------| 11.5% val_auroc_score: 0.9572; val_auprc_score: 0.9908; val_best_acc_score: 0.9418; val_best_f1_score: 0.9664; train_kl_reg_loss: 15467.1589; train_edge_recon_loss: 778711.5841; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1695768.2459; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2489946.9892; train_optim_loss: 2489946.9892; val_kl_reg_loss: 14804.6193; val_edge_recon_loss: 811667.1199; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1701863.9863; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2528335.7277; val_optim_loss: 2528335.7277
Epoch 47/400 |██------------------| 11.8% val_auroc_score: 0.9568; val_auprc_score: 0.9907; val_best_acc_score: 0.9424; val_best_f1_score: 0.9667; train_kl_reg_loss: 15476.1003; train_edge_recon_loss: 779992.9040; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1692213.6793; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2487682.6837; train_optim_loss: 2487682.6837; val_kl_reg_loss: 14626.1431; val_edge_recon_loss: 805819.0352; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1695060.6705; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2515505.8482; val_optim_loss: 2515505.8482
Epoch 48/400 |██------------------| 12.0% val_auroc_score: 0.9573; val_auprc_score: 0.9907; val_best_acc_score: 0.9416; val_best_f1_score: 0.9662; train_kl_reg_loss: 16166.4856; train_edge_recon_loss: 782540.0265; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1689345.7878; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2488052.2958; train_optim_loss: 2488052.2958; val_kl_reg_loss: 14713.1887; val_edge_recon_loss: 815867.6293; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1694163.7839; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2524744.6002; val_optim_loss: 2524744.6002
