[True]
Run timestamp: 29072023_094032_9.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.05', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '500000', '--lambda_gene_expr_recon', '300', '--lambda_chrom_access_recon', '3000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_9']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_pred_loss: nb, include_chrom_access_recon_loss: True, atac_pred_loss: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.05
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ONE HOP GCN NORM NODE LABEL AGGREGATOR
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2108, n_latent: 2098, n_addon_latent: 10, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 2098, n_cat_covariates_embed_input: 0, n_addon_gp_input: 10, n_output: 2694
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 2098, n_cat_covariates_embed_input: 0, n_addon_gp_input: 10, n_output: 2694
MASKED TARGET ATAC DECODER -> n_prior_gp_input: 2098, n_cat_covariates_embed_input: 0, n_addon_gp_input: 10, n_output: 12366
MASKED SOURCE ATAC DECODER -> n_prior_gp_input: 2098, n_cat_covariates_embed_input: 0, n_addon_gp_input: 10, n_output: 12366

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.8791; val_auprc_score: 0.8975; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 17012.8851; train_edge_recon_loss: 353070.2951; train_gene_expr_recon_loss: 782345.4861; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 18223949.1111; train_global_loss: 19376377.7778; train_optim_loss: 19376377.7778; val_kl_reg_loss: 16407.5039; val_edge_recon_loss: 406591.6875; val_gene_expr_recon_loss: 780465.1875; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 17489184.0000; val_global_loss: 18692648.0000; val_optim_loss: 18692648.0000
Epoch 23/100 |████----------------| 23.0% val_auroc_score: 0.8172; val_auprc_score: 0.8132; val_best_acc_score: 0.6906; val_best_f1_score: 0.7472; train_kl_reg_loss: 42097.2023; train_edge_recon_loss: 370305.3090; train_gene_expr_recon_loss: 400432.9965; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15184415.2222; train_global_loss: 15997250.6667; train_optim_loss: 15997250.6667; val_kl_reg_loss: 39643.1406; val_edge_recon_loss: 404834.6562; val_gene_expr_recon_loss: 402457.8750; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15391615.0000; val_global_loss: 16238551.0000; val_optim_loss: 16238551.0000
Epoch 24/100 |████----------------| 24.0% val_auroc_score: 0.8186; val_auprc_score: 0.8149; val_best_acc_score: 0.7167; val_best_f1_score: 0.7520; train_kl_reg_loss: 41547.5725; train_edge_recon_loss: 369812.7812; train_gene_expr_recon_loss: 399240.4896; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15311909.6667; train_global_loss: 16122510.5556; train_optim_loss: 16122510.5556; val_kl_reg_loss: 35250.4648; val_edge_recon_loss: 404029.6875; val_gene_expr_recon_loss: 403339.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15383512.0000; val_global_loss: 16226131.0000; val_optim_loss: 16226131.0000
Epoch 25/100 |█████---------------| 25.0% val_auroc_score: 0.8281; val_auprc_score: 0.8222; val_best_acc_score: 0.7371; val_best_f1_score: 0.7623; train_kl_reg_loss: 40400.3837; train_edge_recon_loss: 369335.2083; train_gene_expr_recon_loss: 398714.5104; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15245935.6667; train_global_loss: 16054385.6667; train_optim_loss: 16054385.6667; val_kl_reg_loss: 38311.6953; val_edge_recon_loss: 403654.7500; val_gene_expr_recon_loss: 397354.1875; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15337102.0000; val_global_loss: 16176423.0000; val_optim_loss: 16176423.0000
Epoch 26/100 |█████---------------| 26.0% val_auroc_score: 0.8354; val_auprc_score: 0.8342; val_best_acc_score: 0.7324; val_best_f1_score: 0.7639; train_kl_reg_loss: 41705.2096; train_edge_recon_loss: 377492.5556; train_gene_expr_recon_loss: 396039.2222; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15253486.6667; train_global_loss: 16068723.5556; train_optim_loss: 16068723.5556; val_kl_reg_loss: 34273.4258; val_edge_recon_loss: 403990.4688; val_gene_expr_recon_loss: 397413.3750; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15354056.0000; val_global_loss: 16189733.0000; val_optim_loss: 16189733.0000
Epoch 27/100 |█████---------------| 27.0% val_auroc_score: 0.8428; val_auprc_score: 0.8349; val_best_acc_score: 0.7526; val_best_f1_score: 0.7733; train_kl_reg_loss: 41643.2917; train_edge_recon_loss: 371168.5486; train_gene_expr_recon_loss: 393038.3889; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15145568.1111; train_global_loss: 15951418.4444; train_optim_loss: 15951418.4444; val_kl_reg_loss: 32686.0000; val_edge_recon_loss: 403577.3125; val_gene_expr_recon_loss: 397814.5312; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15359936.0000; val_global_loss: 16194014.0000; val_optim_loss: 16194014.0000
Epoch 28/100 |█████---------------| 28.0% val_auroc_score: 0.8501; val_auprc_score: 0.8402; val_best_acc_score: 0.7634; val_best_f1_score: 0.7837; train_kl_reg_loss: 40802.0521; train_edge_recon_loss: 372876.0000; train_gene_expr_recon_loss: 393456.5660; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15176536.2222; train_global_loss: 15983670.7778; train_optim_loss: 15983670.7778; val_kl_reg_loss: 32596.1660; val_edge_recon_loss: 403766.4688; val_gene_expr_recon_loss: 393794.1875; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15307842.0000; val_global_loss: 16137999.0000; val_optim_loss: 16137999.0000
Epoch 29/100 |█████---------------| 29.0% val_auroc_score: 0.8615; val_auprc_score: 0.8559; val_best_acc_score: 0.7747; val_best_f1_score: 0.7902; train_kl_reg_loss: 39798.0039; train_edge_recon_loss: 373591.0382; train_gene_expr_recon_loss: 390512.8438; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15169487.6667; train_global_loss: 15973389.5556; train_optim_loss: 15973389.5556; val_kl_reg_loss: 32196.8262; val_edge_recon_loss: 403432.4688; val_gene_expr_recon_loss: 392115.3125; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15309787.0000; val_global_loss: 16137532.0000; val_optim_loss: 16137532.0000
Epoch 30/100 |██████--------------| 30.0% val_auroc_score: 0.8684; val_auprc_score: 0.8626; val_best_acc_score: 0.7848; val_best_f1_score: 0.7902; train_kl_reg_loss: 38874.2357; train_edge_recon_loss: 373456.6424; train_gene_expr_recon_loss: 391730.8924; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15253266.0000; train_global_loss: 16057327.5556; train_optim_loss: 16057327.5556; val_kl_reg_loss: 28961.5215; val_edge_recon_loss: 402706.3438; val_gene_expr_recon_loss: 393521.1875; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15310586.0000; val_global_loss: 16135775.0000; val_optim_loss: 16135775.0000
Epoch 31/100 |██████--------------| 31.0% val_auroc_score: 0.8711; val_auprc_score: 0.8646; val_best_acc_score: 0.7881; val_best_f1_score: 0.7921; train_kl_reg_loss: 36855.4826; train_edge_recon_loss: 374534.7500; train_gene_expr_recon_loss: 389289.0972; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15118333.5556; train_global_loss: 15919013.0000; train_optim_loss: 15919013.0000; val_kl_reg_loss: 33671.7227; val_edge_recon_loss: 402578.9375; val_gene_expr_recon_loss: 389247.0625; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15285362.0000; val_global_loss: 16110860.0000; val_optim_loss: 16110860.0000
Epoch 32/100 |██████--------------| 32.0% val_auroc_score: 0.8736; val_auprc_score: 0.8604; val_best_acc_score: 0.7924; val_best_f1_score: 0.7865; train_kl_reg_loss: 35695.8776; train_edge_recon_loss: 375643.0903; train_gene_expr_recon_loss: 389308.6667; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15180654.0000; train_global_loss: 15981301.6667; train_optim_loss: 15981301.6667; val_kl_reg_loss: 30781.4297; val_edge_recon_loss: 401301.1250; val_gene_expr_recon_loss: 390274.2188; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15276923.0000; val_global_loss: 16099280.0000; val_optim_loss: 16099280.0000
Epoch 33/100 |██████--------------| 33.0% val_auroc_score: 0.8711; val_auprc_score: 0.8625; val_best_acc_score: 0.7844; val_best_f1_score: 0.7743; train_kl_reg_loss: 35503.8008; train_edge_recon_loss: 374183.5729; train_gene_expr_recon_loss: 388694.5660; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15211259.5556; train_global_loss: 16009641.5556; train_optim_loss: 16009641.5556; val_kl_reg_loss: 28113.4785; val_edge_recon_loss: 400727.7812; val_gene_expr_recon_loss: 390080.6562; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15269788.0000; val_global_loss: 16088710.0000; val_optim_loss: 16088710.0000
Epoch 34/100 |██████--------------| 34.0% val_auroc_score: 0.8783; val_auprc_score: 0.8627; val_best_acc_score: 0.7863; val_best_f1_score: 0.7716; train_kl_reg_loss: 34877.2151; train_edge_recon_loss: 374022.1042; train_gene_expr_recon_loss: 387226.1736; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15154607.5556; train_global_loss: 15950733.0000; train_optim_loss: 15950733.0000; val_kl_reg_loss: 25979.2383; val_edge_recon_loss: 399561.8125; val_gene_expr_recon_loss: 390122.8750; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15248000.0000; val_global_loss: 16063664.0000; val_optim_loss: 16063664.0000
Epoch 35/100 |███████-------------| 35.0% val_auroc_score: 0.8813; val_auprc_score: 0.8697; val_best_acc_score: 0.7807; val_best_f1_score: 0.7839; train_kl_reg_loss: 32718.8336; train_edge_recon_loss: 376463.6840; train_gene_expr_recon_loss: 385222.1389; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15016372.2222; train_global_loss: 15810776.7778; train_optim_loss: 15810776.7778; val_kl_reg_loss: 31082.3008; val_edge_recon_loss: 398596.2500; val_gene_expr_recon_loss: 387206.2812; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15243995.0000; val_global_loss: 16060880.0000; val_optim_loss: 16060880.0000
Epoch 36/100 |███████-------------| 36.0% val_auroc_score: 0.8845; val_auprc_score: 0.8703; val_best_acc_score: 0.7757; val_best_f1_score: 0.7936; train_kl_reg_loss: 31783.6964; train_edge_recon_loss: 378626.5799; train_gene_expr_recon_loss: 386264.5417; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15068447.5556; train_global_loss: 15865122.3333; train_optim_loss: 15865122.3333; val_kl_reg_loss: 22683.0762; val_edge_recon_loss: 397600.8125; val_gene_expr_recon_loss: 389547.1250; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15245810.0000; val_global_loss: 16055641.0000; val_optim_loss: 16055641.0000
Epoch 37/100 |███████-------------| 37.0% val_auroc_score: 0.8891; val_auprc_score: 0.8735; val_best_acc_score: 0.7944; val_best_f1_score: 0.7865; train_kl_reg_loss: 29212.0280; train_edge_recon_loss: 377204.9306; train_gene_expr_recon_loss: 388850.8681; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15122920.4444; train_global_loss: 15918188.2222; train_optim_loss: 15918188.2222; val_kl_reg_loss: 20817.5000; val_edge_recon_loss: 398115.3125; val_gene_expr_recon_loss: 387586.4062; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15210527.0000; val_global_loss: 16017046.0000; val_optim_loss: 16017046.0000
Epoch 38/100 |███████-------------| 38.0% val_auroc_score: 0.8874; val_auprc_score: 0.8713; val_best_acc_score: 0.7815; val_best_f1_score: 0.7990; train_kl_reg_loss: 28080.5946; train_edge_recon_loss: 377263.5278; train_gene_expr_recon_loss: 388030.2396; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15153154.2222; train_global_loss: 15946528.5556; train_optim_loss: 15946528.5556; val_kl_reg_loss: 25831.3848; val_edge_recon_loss: 396321.5938; val_gene_expr_recon_loss: 387374.5625; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15192817.0000; val_global_loss: 16002344.0000; val_optim_loss: 16002344.0000
Epoch 39/100 |███████-------------| 39.0% val_auroc_score: 0.8812; val_auprc_score: 0.8593; val_best_acc_score: 0.7766; val_best_f1_score: 0.8081; train_kl_reg_loss: 29634.7854; train_edge_recon_loss: 376764.8403; train_gene_expr_recon_loss: 386948.0556; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15066454.7778; train_global_loss: 15859802.3333; train_optim_loss: 15859802.3333; val_kl_reg_loss: 19521.1172; val_edge_recon_loss: 393743.0938; val_gene_expr_recon_loss: 390818.4375; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15231566.0000; val_global_loss: 16035649.0000; val_optim_loss: 16035649.0000
Epoch 40/100 |████████------------| 40.0% val_auroc_score: 0.8847; val_auprc_score: 0.8622; val_best_acc_score: 0.7937; val_best_f1_score: 0.8166; train_kl_reg_loss: 25863.3928; train_edge_recon_loss: 376403.7326; train_gene_expr_recon_loss: 387819.8333; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15159211.6667; train_global_loss: 15949298.7778; train_optim_loss: 15949298.7778; val_kl_reg_loss: 16857.3203; val_edge_recon_loss: 390603.6562; val_gene_expr_recon_loss: 401021.8750; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15255614.0000; val_global_loss: 16064097.0000; val_optim_loss: 16064097.0000
Epoch 41/100 |████████------------| 41.0% val_auroc_score: 0.8758; val_auprc_score: 0.8539; val_best_acc_score: 0.7816; val_best_f1_score: 0.7986; train_kl_reg_loss: 24858.6430; train_edge_recon_loss: 378044.9583; train_gene_expr_recon_loss: 392104.7049; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15181794.8889; train_global_loss: 15976803.1111; train_optim_loss: 15976803.1111; val_kl_reg_loss: 23580.4258; val_edge_recon_loss: 395956.5938; val_gene_expr_recon_loss: 388011.0625; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15191840.0000; val_global_loss: 15999388.0000; val_optim_loss: 15999388.0000
Epoch 42/100 |████████------------| 42.0% val_auroc_score: 0.8874; val_auprc_score: 0.8708; val_best_acc_score: 0.7875; val_best_f1_score: 0.8050; train_kl_reg_loss: 27999.9933; train_edge_recon_loss: 376845.8576; train_gene_expr_recon_loss: 386253.7153; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15082762.8889; train_global_loss: 15873862.5556; train_optim_loss: 15873862.5556; val_kl_reg_loss: 26093.5820; val_edge_recon_loss: 394601.2500; val_gene_expr_recon_loss: 383250.6250; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15175180.0000; val_global_loss: 15979126.0000; val_optim_loss: 15979126.0000
Epoch 43/100 |████████------------| 43.0% val_auroc_score: 0.8793; val_auprc_score: 0.8620; val_best_acc_score: 0.7759; val_best_f1_score: 0.8078; train_kl_reg_loss: 27365.7806; train_edge_recon_loss: 376850.4479; train_gene_expr_recon_loss: 384419.7118; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15082199.5556; train_global_loss: 15870835.4444; train_optim_loss: 15870835.4444; val_kl_reg_loss: 21410.2031; val_edge_recon_loss: 392423.1875; val_gene_expr_recon_loss: 384676.5625; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15146576.0000; val_global_loss: 15945086.0000; val_optim_loss: 15945086.0000
Epoch 44/100 |████████------------| 44.0% val_auroc_score: 0.8871; val_auprc_score: 0.8685; val_best_acc_score: 0.7843; val_best_f1_score: 0.8129; train_kl_reg_loss: 26325.5764; train_edge_recon_loss: 374441.6979; train_gene_expr_recon_loss: 383087.9549; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15010486.5556; train_global_loss: 15794341.6667; train_optim_loss: 15794341.6667; val_kl_reg_loss: 24075.1328; val_edge_recon_loss: 390964.4688; val_gene_expr_recon_loss: 382684.5625; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15159560.0000; val_global_loss: 15957284.0000; val_optim_loss: 15957284.0000
Epoch 45/100 |█████████-----------| 45.0% val_auroc_score: 0.8917; val_auprc_score: 0.8727; val_best_acc_score: 0.7982; val_best_f1_score: 0.8205; train_kl_reg_loss: 26722.6786; train_edge_recon_loss: 372523.0451; train_gene_expr_recon_loss: 380728.1632; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 14948225.8889; train_global_loss: 15728199.8889; train_optim_loss: 15728199.8889; val_kl_reg_loss: 23010.3770; val_edge_recon_loss: 387885.8125; val_gene_expr_recon_loss: 382784.2500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15136280.0000; val_global_loss: 15929960.0000; val_optim_loss: 15929960.0000
Epoch 46/100 |█████████-----------| 46.0% val_auroc_score: 0.8946; val_auprc_score: 0.8785; val_best_acc_score: 0.7979; val_best_f1_score: 0.8201; train_kl_reg_loss: 26272.9974; train_edge_recon_loss: 372224.3056; train_gene_expr_recon_loss: 381533.5035; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 14957647.1111; train_global_loss: 15737677.8889; train_optim_loss: 15737677.8889; val_kl_reg_loss: 24016.6660; val_edge_recon_loss: 386762.6250; val_gene_expr_recon_loss: 382689.1562; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15154772.0000; val_global_loss: 15948240.0000; val_optim_loss: 15948240.0000
Epoch 47/100 |█████████-----------| 47.0% val_auroc_score: 0.8980; val_auprc_score: 0.8793; val_best_acc_score: 0.8088; val_best_f1_score: 0.8263; train_kl_reg_loss: 25106.5043; train_edge_recon_loss: 372225.9375; train_gene_expr_recon_loss: 379100.8715; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 14923508.8889; train_global_loss: 15699942.2222; train_optim_loss: 15699942.2222; val_kl_reg_loss: 21187.1758; val_edge_recon_loss: 383262.1562; val_gene_expr_recon_loss: 381517.0625; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15117134.0000; val_global_loss: 15903100.0000; val_optim_loss: 15903100.0000
Epoch 48/100 |█████████-----------| 48.0% val_auroc_score: 0.9009; val_auprc_score: 0.8850; val_best_acc_score: 0.8084; val_best_f1_score: 0.8238; train_kl_reg_loss: 24735.5998; train_edge_recon_loss: 369050.1424; train_gene_expr_recon_loss: 381070.7674; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 14980162.0000; train_global_loss: 15755018.5556; train_optim_loss: 15755018.5556; val_kl_reg_loss: 21679.6055; val_edge_recon_loss: 379600.3750; val_gene_expr_recon_loss: 381491.3125; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15081050.0000; val_global_loss: 15863821.0000; val_optim_loss: 15863821.0000
